code;url;product_name;generic_name;quantity;packaging;brands;categories;pnns_groups_1;pnns_groups_2;main_category;image_url;image_small_url
4104420011625;https://world.openfoodfacts.org/product/4104420011625;Alnatura Hafer;;500 g;Papier;Alnatura;Hafer,Getreide;Cereals and potatoes;Cereals;en:oat;https://static.openfoodfacts.org/images/products/410/442/001/1625/front_de.17.400.jpg;https://static.openfoodfacts.org/images/products/410/442/001/1625/front_de.17.200.jpg
4006894501001;https://world.openfoodfacts.org/product/4006894501001;Bio Keks Variationen;Gebäckmischung mit 9% Zartbitterschokolade und 4% Vollmilchschokolade;320 g;Karton,21 PAP,Kunststoff;Lambertz;Imbiss,Süßwaren,Kekse und Kuchen,Kekse;Sugary snacks;Biscuits and cakes;en:biscuits;https://static.openfoodfacts.org/images/products/400/689/450/1001/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/400/689/450/1001/front_de.7.200.jpg
3481514;https://world.openfoodfacts.org/product/03481514;Skyr Heidelbeere-Holunderbeere;;150 g;ALU,PS;Gut & Günstig;Skyr;Milk and dairy products;Cheese;en:skyr;https://static.openfoodfacts.org/images/products/03481514/front_de.8.400.jpg;https://static.openfoodfacts.org/images/products/03481514/front_de.8.200.jpg
4025500224608;https://world.openfoodfacts.org/product/4025500224608;Milchreis Protein Schoko;;180 g;Kunststoff;Müller;Milchreisbrei;Milk and dairy products;Dairy desserts;en:rice-puddings;https://static.openfoodfacts.org/images/products/402/550/022/4608/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/402/550/022/4608/front_de.5.200.jpg
4054600880216;https://world.openfoodfacts.org/product/4054600880216;Glück passiert aus Schwarzkirschen;;230 g;Glas;Glück;Marmelade;Sugary snacks;Sweets;en:marmalades;https://static.openfoodfacts.org/images/products/405/460/088/0216/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/405/460/088/0216/front_de.9.200.jpg
4311501604625;https://world.openfoodfacts.org/product/4311501604625;Tortilla Wraps;;370 g;Plastic;Gut & Günstig;Wraps,Tortillas;Composite foods;Sandwiches;fr:wraps;https://static.openfoodfacts.org/images/products/431/150/160/4625/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/431/150/160/4625/front_de.3.200.jpg
4260402480947;https://world.openfoodfacts.org/product/4260402480947;Soja-Granulat : rein pflanzlich : 100% vegan;;500 g;Kunststoff;Veganz;Kunststoff;unknown;unknown;de:kunststoff;https://static.openfoodfacts.org/images/products/426/040/248/0947/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/426/040/248/0947/front_de.5.200.jpg
4311501312018;https://world.openfoodfacts.org/product/4311501312018;Spaghetti Vollkorn;;500 g;PP;Edeka;Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Getreide und Kartoffeln,Getreideprodukte,Teigwaren,Spaghettis;Cereals and potatoes;Cereals;en:spaghetti;https://static.openfoodfacts.org/images/products/431/150/131/2018/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/150/131/2018/front_de.6.200.jpg
4016241042309;https://world.openfoodfacts.org/product/4016241042309;Passionfruit & Papaya Yoghurt;Frischkäsezubereitung mit 9% Fruchtzubereitung, Magerstufe im Milchanteil, mit Süßungsmittel;200g;Kunststoff;Arla;Frischkäsezubereitung;unknown;unknown;de:frischkasezubereitung;https://static.openfoodfacts.org/images/products/401/624/104/2309/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/401/624/104/2309/front_de.9.200.jpg
4104420146426;https://world.openfoodfacts.org/product/4104420146426;Sesam ungeschält;;250 g;Kunststoff;Alnatura;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Samen, Getreidekörner, Sesam;Cereals and potatoes;Cereals;en:sesame;https://static.openfoodfacts.org/images/products/410/442/014/6426/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/410/442/014/6426/front_de.5.200.jpg
4104420137264;https://world.openfoodfacts.org/product/4104420137264;Gemüse Bouillon;Bio Gemüsebrühe, klar, mit 20% Gemüse;290 g;Glas;Alnatura, Altanatura;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Lebensmittel, Brühen, Gemüsebrühen;unknown;unknown;en:vegetable-broths;https://static.openfoodfacts.org/images/products/410/442/013/7264/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/410/442/013/7264/front_de.7.200.jpg
4000521021870;https://world.openfoodfacts.org/product/4000521021870;Vitalis Knusper müsli Nuss-Nougat;;500g;Schachtel;Dr. Oetker;Müslis mit Schokolade, Müslis;Cereals and potatoes;Breakfast cereals;en:mueslis-with-chocolate;https://static.openfoodfacts.org/images/products/400/052/102/1870/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/400/052/102/1870/front_de.4.200.jpg
2263009003474;https://world.openfoodfacts.org/product/2263009003474;Gehacktes vom Rind;;0,434 kg;Kunststoff;E&H;Frisches Hackfleisch;Fish Meat Eggs;Meat;en:fresh-ground-meat-preparations;https://static.openfoodfacts.org/images/products/226/300/900/3474/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/226/300/900/3474/front_de.5.200.jpg
8714745502102;https://world.openfoodfacts.org/product/8714745502102;Spinat verzehrfertig;;300 g;Kunststoff;Green Specialties;Spinat;Fruits and vegetables;Vegetables;en:spinachs;https://static.openfoodfacts.org/images/products/871/474/550/2102/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/871/474/550/2102/front_de.3.200.jpg
4019300163816;https://world.openfoodfacts.org/product/4019300163816;Fitline Quark-Joghurt-Creme Protein Pfirsich-Maracuja;;400 g;Kunststoff;Exquisa;Gemischte Joghurt;Milk and dairy products;Milk and yogurt;en:mixed-yogurts;https://static.openfoodfacts.org/images/products/401/930/016/3816/front_de.11.400.jpg;https://static.openfoodfacts.org/images/products/401/930/016/3816/front_de.11.200.jpg
4260495463162;https://world.openfoodfacts.org/product/4260495463162;Protein Pancake Neutral;;50 g;Beutel;Fit4Day;Pfannkuchenmischung;unknown;unknown;en:pancake-mixes;https://static.openfoodfacts.org/images/products/426/049/546/3162/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/426/049/546/3162/front_de.6.200.jpg
5053827202848;https://world.openfoodfacts.org/product/5053827202848;Tresor;Knusprige Getreidekissen mit Schokoladen-Haselnuss-Geschmack, Vinaminen und Eisen.;660 g;PAP,Kunststoff;Kellogg's;Frühstücksflocken;Cereals and potatoes;Breakfast cereals;en:cereal-flakes;https://static.openfoodfacts.org/images/products/505/382/720/2848/front_de.19.400.jpg;https://static.openfoodfacts.org/images/products/505/382/720/2848/front_de.19.200.jpg
43115495;https://world.openfoodfacts.org/product/43115495;Vanillinzucker;;8 g;papier,stuck;Gut & Günstig;Süßstoffe, Zucker;Sugary snacks;Sweets;en:sugars;https://static.openfoodfacts.org/images/products/43115495/front_de.8.400.jpg;https://static.openfoodfacts.org/images/products/43115495/front_de.8.200.jpg
4311501333778;https://world.openfoodfacts.org/product/4311501333778;Weizenmehl Type 550;;1000 g;Papier;Edeka Bio;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Mehle, Cereal flours, Weizenmehle, Weizenmehle Type 550;Cereals and potatoes;Cereals;en:white-wheat-flours;https://static.openfoodfacts.org/images/products/431/150/133/3778/front_de.8.400.jpg;https://static.openfoodfacts.org/images/products/431/150/133/3778/front_de.8.200.jpg
4311501410035;https://world.openfoodfacts.org/product/4311501410035;Schokotröpfchen;;100 g;21-pap;EDEKA;Snacks, Süßwaren, Schokoladen, Bitterschokoladen, Baking;Sugary snacks;Chocolate products;en:dark-chocolates;https://static.openfoodfacts.org/images/products/431/150/141/0035/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/150/141/0035/front_de.6.200.jpg
4311501372210;https://world.openfoodfacts.org/product/4311501372210;Frucht Liebe Milde Orange;Orangen-Acerolasaft aus Fruchtkonzentraten;0,33 l;01 PET,Pfandfrei;Edeka;Getränke, Pflanzliche Lebensmittel und Getränke, Pflanzliche Getränke, Fruchtgetränke, Säfte und Nektare, Fruchtsäfte und -Nektare, Fruchsäfte, Multifruchtsäfteaus Konzentrat;Beverages;Fruit juices;en:fruit-juices;https://static.openfoodfacts.org/images/products/431/150/137/2210/front_de.8.400.jpg;https://static.openfoodfacts.org/images/products/431/150/137/2210/front_de.8.200.jpg
4000950072207;https://world.openfoodfacts.org/product/4000950072207;Leinsamen geschrotet;Leinsamen;200 g;Pappe;Schapfen Mühle;Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Getreide und Kartoffeln,Samen,Getreideprodukte,Getreidekörner,Leinsamen,Geschrotete Leinsamen;Cereals and potatoes;Cereals;en:flax-seeds;https://static.openfoodfacts.org/images/products/400/095/007/2207/front_de.17.400.jpg;https://static.openfoodfacts.org/images/products/400/095/007/2207/front_de.17.200.jpg
4311596440429;https://world.openfoodfacts.org/product/4311596440429;Tomaten passiert;Tomaten passiert;500 g;TetraPak, Packung(en);Gut & Günstig;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Gemüsebasierte Lebensmittel, Tomaten und Tomatenprodukte, Passierte Tomaten;Fruits and vegetables;Vegetables;en:strained-tomatoes;https://static.openfoodfacts.org/images/products/431/159/644/0429/front_de.10.400.jpg;https://static.openfoodfacts.org/images/products/431/159/644/0429/front_de.10.200.jpg
4311501620465;https://world.openfoodfacts.org/product/4311501620465;Nasi Goreng;Reisgericht mit Gemüsemischung und mariniertem, gegartem Hähnchenbrustfleisch, gewürzt, tiefgefroren.;750 g;Kunststoff;Gut & Günstig;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Tiefkühlprodukte, Tiefgekühlte pflanzliche Lebensmittel, Gemüsebasierte Lebensmittel, Tiefkühl-Gemüse, Frozen plant-based foods mixes, Gefrohrene Gemüsemischungen;fruits-and-vegetables;vegetables;en:frozen-vegetable-mixes;https://static.openfoodfacts.org/images/products/431/150/162/0465/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/150/162/0465/front_de.6.200.jpg
4008258185001;https://world.openfoodfacts.org/product/4008258185001;Cranberries;Halbierte Cranberries gesüßt, getrocknet, ungeschwefelt;125 g;Kunststoff,Sachet,Plastique;Seeberger;Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Frucht- und gemüsebasierte Lebensmittel,Fruchtbasierte Lebensmittel,Getrocknete Produkte,Getrocknete Produkte auf pflanzlicher Basis,Dörrobst,Getrocknete Moosbeere;Fruits and vegetables;Dried fruits;en:dried-cranberries;https://static.openfoodfacts.org/images/products/400/825/818/5001/front_de.40.400.jpg;https://static.openfoodfacts.org/images/products/400/825/818/5001/front_de.40.200.jpg
4311596410668;https://world.openfoodfacts.org/product/4311596410668;Penne Rigate;Teigwaren aus Hartweizengrieß;500 g;Kunststoff;Gut & Günstig;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Nudeln;Cereals and potatoes;Cereals;en:noodles;https://static.openfoodfacts.org/images/products/431/159/641/0668/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/159/641/0668/front_de.6.200.jpg
4311501489840;https://world.openfoodfacts.org/product/4311501489840;H Vollmilch 3,5 % Fett;;1 l;Tetra Pak;Gut & Günstig;Milchprodukte,Milch,Homogenisierte Milch,H-Milch,Vollmilch;Milk and dairy products;Milk and yogurt;en:whole-milks;https://static.openfoodfacts.org/images/products/431/150/148/9840/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/431/150/148/9840/front_de.9.200.jpg
4311596423828;https://world.openfoodfacts.org/product/4311596423828;Tafelessig;Tafelessig aus Branntwein, 5% Säure;1 l;Kunststoff,01 PET,Flasche;Gut & Günstig;Essige;Fat and sauces;Dressings and sauces;en:vinegars;https://static.openfoodfacts.org/images/products/431/159/642/3828/front_de.11.400.jpg;https://static.openfoodfacts.org/images/products/431/159/642/3828/front_de.11.200.jpg
4311501365496;https://world.openfoodfacts.org/product/4311501365496;Parboiled Langkorn- & Wild-Reis;;500 g;♷,VerpackV-5;Edeka;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Samen, Getreidekörner, Reise, Gekochter Reis;Cereals and potatoes;Cereals;en:parboiled-rices;https://static.openfoodfacts.org/images/products/431/150/136/5496/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/431/150/136/5496/front_de.7.200.jpg
4311596459902;https://world.openfoodfacts.org/product/4311596459902;Natürliches Mineralwasser ohne Kohlensäure;Natürliches Mineralwasser ohne Kohlensäure;0,5 l;1 PET,Einwegpfand;Gut & Günstig;Getränke, Wasser, Quellwasser, Mineralwasser, Natürliches Mineralwasser, Natürliches Mineralwasser ohne Kohlensäure, Ungezuckerte Getränke;Beverages;Waters and flavored waters;en:non-carbonated-natural-mineral-waters;https://static.openfoodfacts.org/images/products/431/159/645/9902/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/431/159/645/9902/front_de.9.200.jpg
4000503212005;https://world.openfoodfacts.org/product/4000503212005;Putenfleisch grob zerkleinert in Aspik vom Rind;;200 g;Dose;Meica;Fleisch;Fish Meat Eggs;Meat;en:meats;https://static.openfoodfacts.org/images/products/400/050/321/2005/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/400/050/321/2005/front_de.6.200.jpg
4250356124097;https://world.openfoodfacts.org/product/4250356124097;Oliven Schwarz Grün Kräuter;;150;Plastik;Diyar;Schwarze Oliven, Grüne Oliven, Kräuter;Salty snacks;Salty and fatty products;en:black-olives;https://static.openfoodfacts.org/images/products/425/035/612/4097/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/425/035/612/4097/front_de.4.200.jpg
3387390326468;https://world.openfoodfacts.org/product/3387390326468;Fitness Chocolat Au Lait;Pétales de céréales et pétales de céréales enrobés de chocolat au lait enrichis en 5 vitamines, calcium et fer;375 g;Sachet plastique à jeter,Boîte carton à recycler,Pensez au tri!,en:Green dot;Fitness,Nestlé;Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals;Cereals and potatoes;Breakfast cereals;en:chocolate-cereals;https://static.openfoodfacts.org/images/products/338/739/032/6468/front_fr.64.400.jpg;https://static.openfoodfacts.org/images/products/338/739/032/6468/front_fr.64.200.jpg
4045800728224;https://world.openfoodfacts.org/product/4045800728224;Bio-Eiersalat;;150 g;Kunststoff;Popp;Brotaufstriche;unknown;unknown;en:spreads;https://static.openfoodfacts.org/images/products/404/580/072/8224/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/404/580/072/8224/front_de.4.200.jpg
4051913101038;https://world.openfoodfacts.org/product/4051913101038;Teinacher Genuss Limonade Orange Mandarine;;0,75 l;Glas;Teinacher;Pflanzliche Lebensmittel und Getränke,Getränke,Pflanzliche Getränke,Kohlensäurehaltige Getränke,Fruchtgetränke,Erfrischungsgetränke,Fruchtlimonaden,Alkoholfreie Getränke,Orangenlimonaden,Limonaden,Gezuckerte Getränke;Beverages;Sweetened beverages;en:orange-soft-drinks;https://static.openfoodfacts.org/images/products/405/191/310/1038/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/405/191/310/1038/front_de.4.200.jpg
4311596410644;https://world.openfoodfacts.org/product/4311596410644;Spaghetti;Teigwaren aus Hartweizengrieß;500 g;Kunststoff, Packung(en);Gut & Günstig;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Teigwaren, Spaghettis;Cereals and potatoes;Cereals;en:spaghetti;https://static.openfoodfacts.org/images/products/431/159/641/0644/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/431/159/641/0644/front_de.5.200.jpg
4313920015600;https://world.openfoodfacts.org/product/4313920015600;Unsere Heimat - Spiralnudeln;;500 g;Kunststofftüte;Unsere Heimat;Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Getreide und Kartoffeln,Getreideprodukte,Nudeln;Cereals and potatoes;Cereals;en:noodles;https://static.openfoodfacts.org/images/products/431/392/001/5600/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/431/392/001/5600/front_de.4.200.jpg
4017074131710;https://world.openfoodfacts.org/product/4017074131710;Sawell Medium;Natürliches Mineralwasser mit Kohlensäure versetzt;1 l;PET,Einwegpfand,♳;Sawell;Getränke, Wasser, Kohlensäurehaltige Getränke, Quellwasser, Mineralwasser, Selterswasser, Natürliches Mineralwasser, Natürliches Mineralwasser mit Kohlensäure versetzt, Natürliches Mineralwasser mit wenig Kohlensäure versetzt, Ungezuckerte Getränke;Beverages;Waters and flavored waters;en:mildly-carbonated-natural-mineral-water;https://static.openfoodfacts.org/images/products/401/707/413/1710/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/401/707/413/1710/front_de.3.200.jpg
4028900004641;https://world.openfoodfacts.org/product/4028900004641;Landjoghurt mild 3,5% Fett;Joghurt mild, mindestens 3,5% Fett;1000 g;Kunststoff,kunststoff, Dose;Weideglück;Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Joghurt;Milk and dairy products;Milk and yogurt;en:yogurts;https://static.openfoodfacts.org/images/products/402/890/000/4641/front_de.12.400.jpg;https://static.openfoodfacts.org/images/products/402/890/000/4641/front_de.12.200.jpg
